Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Predare Norma Icon 5 OP dupa reparatie Pv.3844","Fara Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare Gasta Navi PV.2989","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare echipament Hemochron response PV.2988","Fara Factura",Cerere,"Inst. Nat.de Boli Infect.Prof.Dr.Matei Bals - CUI: 9524980",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Remediere defect sesizat Normal Icon 5  eroare HardClean","Fara Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare echipament Phoenix Ncc2311 Pv.2539","Fara Factura",Cerere,"UPU Sulina jud Tulcea - CUI: ",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare analizor Pathfast PV.2538","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2021-07-15,,Pathfast,"Razvan Dinescu"
"Predare echipament Spotchem SP 4430 Pv2537","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Remediere defect Gastat 1835","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie ","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrocauter dupa efectuarea reviziei anuale PV.2989","Cu Factura",Revizie,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Revizie conform contract PV.3457","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract. PV.3456","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract Pv.3455","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract Pv.3454","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.3453","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.3452","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,Pathfast,"Razvan Dinescu"
"Revizie conform contract PV.3451","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.3450","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.3458","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament pentru verificare si reparatie.PV.3126","Fara Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament pentru verificare. ","Cu Factura",Revizie,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Constatare defect si verificare echipament. PV.3220","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Preluare in service Pv.2645","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa reparatie.PV.2584","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Inlocuire senzor O2.PV.2582","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Norma Icon 3 dupa reparatie Pv.3124","Fara Factura",Revizie,"Spitalul Municipal Onesti - CUI: 4278825",Inchis,"Nivel Scazut",2021-07-15,,"Norma Icon 3","Razvan Dinescu"
"Revizie conform contract ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Revizie conform contract","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Revizie conform contract ","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie PV.3825","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament dupa reparatie. Pv.4517","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract. Pv.4524","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract. PV.4523","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract. Pv.4522","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract Pv.4521","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.4520","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract. Pv.4518","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.4519","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa reparatie si verificare Pv.4525","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-07-15,,Pathfast,"Razvan Dinescu"
"Preluare echipament in service pentru verificare PV.4526","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Inlocuire sursa de joasa putere PV.4527","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Inlocuire echipament defect Pv.4528","Fara Factura",Revizie,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2021-07-15,,,"Razvan Dinescu"
"Preluare echipament Valleylab FORCETRIAD pentru revizie PV.4529","Cu Factura",Revizie,"Sp.Cl. Obs-Gine.""Prof.Dr.Panait Sirbu"" - CUI: 4316295",Inchis,"Nivel Scazut",2021-07-16,,,"Razvan Dinescu"
"Verificare Valleylab  FT10 PV.4533","Fara Factura",Cerere,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2021-07-16,,,"Razvan Dinescu"
"Ridicare echipament defect Monnal T60 PV.4534","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-16,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator pentru reparatie PV.4535","Fara Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-16,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator si inlocuire senzor O2 PV.4532","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-16,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator si inlocuire consumabile Pv.4531","Cu Factura",Revizie,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-07-16,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament dupa efectuarea reviziei Pv.4281","Cu Factura",Revizie,"Sp.Cl. Obs-Gine.""Prof.Dr.Panait Sirbu"" - CUI: 4316295",Inchis,"Nivel Scazut",2021-07-16,,,"Razvan Dinescu"
"Verificare Gastat 735","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-07-16,,"Gastat 735","Razvan Dinescu"
"Verificare Gastat 735","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-07-16,,"Gastat 735","Razvan Dinescu"
"Verificare si calibrare echipament Pathfast Pv.4514","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-07-16,,,"Razvan Dinescu"
"Verificare Norma ICON 5 OP PV.4610","Fara Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2021-07-21,,,"Razvan Dinescu"
"Ridicare ventilator pentru reparatie PV.4572","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare analizor Pahtfast pentru reparatie Pv.4638","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-07-21,,Pathfast,"Razvan Dinescu"
"Verificare echipamente si inlocuire filtre interne AIRPURA PV.4636","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-07-21,,,"Razvan Dinescu"
"Predare ventilator reparat Pv.4637","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-07-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Gastat 735 Balotesti","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-20,,"Gastat 735","Razvan Dinescu"
"Predare ventilator Monnal T60 dupa reparatie Pv.5758","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60 ","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,,"Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator ","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa repareatie. PV.5190","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Normal dupa reparatie","Fara Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2021-09-20,,,"Razvan Dinescu"
"Remediere defect sesizat Gastat 735","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-20,,"Gastat 735","Razvan Dinescu"
"Ridicare echipamente Pathfast pentru reparatie ","Cu Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-09-20,,Pathfast,"Razvan Dinescu"
"Predare electrocauter dupa reparatie ","Fara Factura",Cerere,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2021-09-20,,,"Razvan Dinescu"
"Predare dupa reparatie Norma Sf. Stelian","Cu Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2021-09-20,,,"Razvan Dinescu"
"Verificare si curatare Pathfast PV.5162","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,Pathfast,"Razvan Dinescu"
"Ridicare ventilator defect","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa reparatie PV.5161","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare analizor Pathfast dupa reparatie Pv.4609","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-09-20,,Pathfast,"Razvan Dinescu"
"Verificare si curatare analizor Pathfast PV.4706","Fara Factura",Cerere,"Spitalul Judetean Miercurea Ciuc - CUI: 4245305",Inchis,"Nivel Scazut",2021-09-20,,Pathfast,"Razvan Dinescu"
"Predare ventilator dupa reparatie. PV.4637","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-09-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare analizor GASTAT 735 ","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-09-20,,"Gastat 735","Razvan Dinescu"
"Ridicare electrocauter Valleylab FT10 Pv.5285","Fara Factura",Cerere,"Euroclinic Hospital SA - CUI: RO14009050",Inchis,"Nivel Scazut",2021-09-20,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T60 ","Cu Factura",Cerere,"Spitalul Jud. Slobozia - CUI: 4231768",Inchis,"Nivel Scazut",2021-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament dupa verificare PV.5274","Fara Factura",Cerere,"Inst. Nat.de Boli Infect.Prof.Dr.Matei Bals - CUI: 9524980",Inchis,"Nivel Scazut",2021-09-21,,Pathfast,"Razvan Dinescu"
"Verificare ventilator Monnal T60","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Inlocuire senzor O2 ventilator Monnal T60 Pv.5319","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrcauter dupa reparatie Pv.5313","Fara Factura",Revizie,"Euroclinic Hospital SA - CUI: RO14009050",Inchis,"Nivel Scazut",2021-09-21,,,"Razvan Dinescu"
"Predare Pathast dupa reapatie Pv.5312","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,Pathfast,"Razvan Dinescu"
"Verificare Gastat 735 si inlocuire consumabile","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,,"Razvan Dinescu"
"Verificare Gastat 735 ","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,"Gastat 735","Razvan Dinescu"
"Inlocuire consumabile Gastat 735 ","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,"Gastat 735","Razvan Dinescu"
"Ridicare Gastat Navi pentru verificare","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,,"Razvan Dinescu"
"Ridicare ventilator pentru verificare ","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-09-21,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Pathfast dupa reparatie. Pv.5731","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-09-21,,,"Razvan Dinescu"
"Predare electrocauter Valleylab FX8  Pv.7019","Cu Factura",Cerere,"Service Bucuresti - CUI: ",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Verificare echipamente ForceTRIAD, Warmtouch","Cu Factura",Revizie,"Gral Medical SRL - CUI: 15413404",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Ridicare echipament electrochirurgie Valleylab FT10","Fara Factura",Cerere,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Calibrare analizor Pathfast ","Fara Factura",Cerere,"Spitalul Clinic Coltea - CUI: 4192960",Inchis,"Nivel Scazut",2021-11-08,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa reparatie. PV.6001","Fara Factura",Cerere,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T75 ","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Verificare cockpit UNYVERO","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Predare echipament Valleylab Force EZ dupa reparatie.","Fara Factura",Cerere,"Euroclinic Hospital SA - CUI: RO14009050",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Verificare analizor Verify Now. PV.6541","Fara Factura",Cerere,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2021-11-08,,VerifyNow,"Razvan Dinescu"
"Predare PATHFAST dupa reparatie si verifiare. PV.6542","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-11-08,,Pathfast,"Razvan Dinescu"
"Verificare echipamente GASTAT 735, inlocuire consumabile. PV.6922","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Calibrare PATHFAST Pv.6921","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-11-08,,Pathfast,"Razvan Dinescu"
"Ridicare analizor PATHFAST Pv.6829","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-11-08,,Pathfast,"Razvan Dinescu"
"Predare echipament PATHFAST PV.6829","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2021-11-08,,Pathfast,"Razvan Dinescu"
"Verificare ventilatoare si inlocuire consumabile PV.6964","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-11-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare alimentator Monnal T60 ","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Efectuare revizie lunara Electrocautere Bo Constanta ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-11-08,,,"Razvan Dinescu"
"Inlocuire sursa de alimentare Valleylab ForceTriad PV.7619","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Preluare echipament PATHFAST in service PV.7744","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-11-26,,Pathfast,"Razvan Dinescu"
"Instalare Pathfast Pv.7168","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2021-11-26,,Pathfast,"Razvan Dinescu"
"Predare ventilator Monnal T60 dupa verificare. Pv.7167","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare PATHFAST dupa revizie Pv.7212","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-11-26,,Pathfast,"Razvan Dinescu"
"Verificare ventilator si constatare defect Pv.7746","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 Pv.7745","Cu Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Predare ventilator Monnal T75 Pv.7745","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Predare echipament Valleylab FX8 Pv.7559","Fara Factura",Cerere,"Medtronic Romania SRL - CUI: 35182347",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Verificare Pathfast si remediere defect. PV.7747","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,Pathfast,"Razvan Dinescu"
"Ridicare ventilator defect Monnal T60 Pv.7748","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Ricare Monnal T60 pentru reparatie. Pv.7749","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare pedala Bipolar defecta PV.7750","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Predare Ventilator dupa reraratie Pv.7714","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-11-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Efectuare revizie conform contract Spital Sf Maria PV.7618","Cu Factura",Revizie,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Inchis,"Nivel Scazut",2021-11-26,,,"Razvan Dinescu"
"Vericare analizor Gastat 703","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-12-10,,"Gastat 735","Razvan Dinescu"
"Predare ventilator Monnal T60 PV.7908","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Norma Icon 5 OP PV.7839","Fara Factura",Cerere,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
"Predare ventilator dupa reparatie.","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa repratie.","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa reparatie ","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Efectuare revizie Ventilatoare Monnal T60 ","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
"Inlocuire port Bipolar Valleylab ForceTriad Pv.8064","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
"Efectuare revizie BO. Constanta 8097","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
"Ridicare ventilator pentru reparatie ","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator defect ","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Nou,"Nivel Scazut",2021-12-20,,"Ventilator Monnal T60","Razvan Dinescu"
"Remediere defect sesizat Norma Icon 5","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
"Predare Norma Icon 5 dupa reparatie PV.8044","Cu Factura",Revizie,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2021-12-20,,,"Razvan Dinescu"
